date,name,iso3166-2,iso3166-1,cases,cumulative_cases
date,Greater Accra Region,GH-AA,GH,2,2
date,Greater Accra Region,GH-AA,GH,1,3
date,Greater Accra Region,GH-AA,GH,2,5
date,Greater Accra Region,GH-AA,GH,1,6
date,Greater Accra Region,GH-AA,GH,2,8
date,Greater Accra Region,GH-AA,GH,5,13
date,Greater Accra Region,GH-AA,GH,2,15
date,Greater Accra Region,GH-AA,GH,2,17
date,Greater Accra Region,GH-AA,GH,3,20
date,Greater Accra Region,GH-AA,GH,26,46
date,Greater Accra Region,GH-AA,GH,15,61
date,Greater Accra Region,GH-AA,GH,64,125
date,Greater Accra Region,GH-AA,GH,4,129
date,Greater Accra Region,GH-AA,GH,4,133
date,Greater Accra Region,GH-AA,GH,9,142
date,Greater Accra Region,GH-AA,GH,32,174
date,Greater Accra Region,GH-AA,GH,9,183
date,Greater Accra Region,GH-AA,GH,6,189
date,Greater Accra Region,GH-AA,GH,69,258
date,Greater Accra Region,GH-AA,GH,18,276
date,Greater Accra Region,GH-AA,GH,24,300
date,Greater Accra Region,GH-AA,GH,30,330
date,Greater Accra Region,GH-AA,GH,71,401
date,Greater Accra Region,GH-AA,GH,57,458
date,Greater Accra Region,GH-AA,GH,5,463
date,Greater Accra Region,GH-AA,GH,171,634
date,Greater Accra Region,GH-AA,GH,197,831
date,Greater Accra Region,GH-AA,GH,207,1038
date,Greater Accra Region,GH-AA,GH,258,1296
date,Greater Accra Region,GH-AA,GH,102,1398
date,Greater Accra Region,GH-AA,GH,361,1759
date,Greater Accra Region,GH-AA,GH,57,1816
date,Greater Accra Region,GH-AA,GH,763,2579
date,Greater Accra Region,GH-AA,GH,857,3436
date,Greater Accra Region,GH-AA,GH,205,3641
date,Greater Accra Region,GH-AA,GH,251,3892
date,Greater Accra Region,GH-AA,GH,89,3981
date,Greater Accra Region,GH-AA,GH,166,4147
date,Greater Accra Region,GH-AA,GH,57,4204
date,Greater Accra Region,GH-AA,GH,44,4248
date,Greater Accra Region,GH-AA,GH,66,4314
date,Greater Accra Region,GH-AA,GH,222,4536
date,Greater Accra Region,GH-AA,GH,46,4582
date,Greater Accra Region,GH-AA,GH,117,4699
date,Greater Accra Region,GH-AA,GH,81,4780
date,Greater Accra Region,GH-AA,GH,18,4798
date,Greater Accra Region,GH-AA,GH,38,4836
date,Greater Accra Region,GH-AA,GH,172,5008
date,Greater Accra Region,GH-AA,GH,140,5148
date,Greater Accra Region,GH-AA,GH,183,5331
date,Greater Accra Region,GH-AA,GH,181,5512
date,Greater Accra Region,GH-AA,GH,104,5616
date,Greater Accra Region,GH-AA,GH,182,5798
date,Greater Accra Region,GH-AA,GH,96,5894
date,Greater Accra Region,GH-AA,GH,208,6102
date,Greater Accra Region,GH-AA,GH,103,6205
date,Greater Accra Region,GH-AA,GH,104,6309
date,Greater Accra Region,GH-AA,GH,127,6436
date,Greater Accra Region,GH-AA,GH,85,6521
date,Greater Accra Region,GH-AA,GH,121,6642
date,Greater Accra Region,GH-AA,GH,149,6791
date,Greater Accra Region,GH-AA,GH,97,6888
date,Greater Accra Region,GH-AA,GH,109,6997
date,Greater Accra Region,GH-AA,GH,141,7138
date,Greater Accra Region,GH-AA,GH,32,7170
date,Greater Accra Region,GH-AA,GH,249,7419
date,Greater Accra Region,GH-AA,GH,154,7573
date,Greater Accra Region,GH-AA,GH,108,7681
date,Greater Accra Region,GH-AA,GH,179,7860
date,Greater Accra Region,GH-AA,GH,215,8075
date,Greater Accra Region,GH-AA,GH,332,8407
date,Greater Accra Region,GH-AA,GH,284,8691
date,Greater Accra Region,GH-AA,GH,293,8984
date,Greater Accra Region,GH-AA,GH,86,9070
date,Greater Accra Region,GH-AA,GH,94,9164
date,Greater Accra Region,GH-AA,GH,162,9326
date,Greater Accra Region,GH-AA,GH,315,9641
date,Greater Accra Region,GH-AA,GH,217,9858
date,Greater Accra Region,GH-AA,GH,229,10087
date,Greater Accra Region,GH-AA,GH,550,10637
date,Greater Accra Region,GH-AA,GH,342,10979
date,Greater Accra Region,GH-AA,GH,529,11508
date,Greater Accra Region,GH-AA,GH,579,12087
date,Greater Accra Region,GH-AA,GH,473,12560
date,Greater Accra Region,GH-AA,GH,388,12948
date,Greater Accra Region,GH-AA,GH,246,13194
date,Greater Accra Region,GH-AA,GH,108,13302
date,Greater Accra Region,GH-AA,GH,102,13404
date,Greater Accra Region,GH-AA,GH,286,13690
date,Greater Accra Region,GH-AA,GH,179,13869
date,Greater Accra Region,GH-AA,GH,117,13986
date,Greater Accra Region,GH-AA,GH,405,14391
date,Greater Accra Region,GH-AA,GH,283,14674
date,Greater Accra Region,GH-AA,GH,249,14923
date,Greater Accra Region,GH-AA,GH,213,15136
date,Greater Accra Region,GH-AA,GH,192,15328
date,Greater Accra Region,GH-AA,GH,191,15519
date,Greater Accra Region,GH-AA,GH,187,15706
date,Greater Accra Region,GH-AA,GH,157,15863
date,Greater Accra Region,GH-AA,GH,205,16068
date,Greater Accra Region,GH-AA,GH,648,16716
date,Greater Accra Region,GH-AA,GH,436,17152
date,Greater Accra Region,GH-AA,GH,231,17383
date,Greater Accra Region,GH-AA,GH,428,17811
date,Greater Accra Region,GH-AA,GH,394,18205
date,Greater Accra Region,GH-AA,GH,68,18273
date,Greater Accra Region,GH-AA,GH,609,18882
date,Greater Accra Region,GH-AA,GH,438,19320
date,Greater Accra Region,GH-AA,GH,760,20080
date,Greater Accra Region,GH-AA,GH,220,20300
date,Greater Accra Region,GH-AA,GH,113,20413
date,Greater Accra Region,GH-AA,GH,78,20491
date,Greater Accra Region,GH-AA,GH,94,20585
date,Greater Accra Region,GH-AA,GH,66,20651
date,Greater Accra Region,GH-AA,GH,173,20824
date,Greater Accra Region,GH-AA,GH,41,20865
date,Greater Accra Region,GH-AA,GH,105,20970
date,Greater Accra Region,GH-AA,GH,44,21014
date,Greater Accra Region,GH-AA,GH,198,21212
date,Greater Accra Region,GH-AA,GH,157,21369
date,Greater Accra Region,GH-AA,GH,76,21445
date,Greater Accra Region,GH-AA,GH,76,21521
date,Greater Accra Region,GH-AA,GH,46,21567
date,Greater Accra Region,GH-AA,GH,57,21624
date,Greater Accra Region,GH-AA,GH,60,21684
date,Greater Accra Region,GH-AA,GH,43,21727
date,Greater Accra Region,GH-AA,GH,67,21794
date,Greater Accra Region,GH-AA,GH,83,21877
date,Greater Accra Region,GH-AA,GH,65,21942
date,Greater Accra Region,GH-AA,GH,42,21984
date,Greater Accra Region,GH-AA,GH,73,22057
date,Greater Accra Region,GH-AA,GH,133,22190
date,Greater Accra Region,GH-AA,GH,153,22343
date,Greater Accra Region,GH-AA,GH,20,22363
date,Greater Accra Region,GH-AA,GH,52,22415
date,Greater Accra Region,GH-AA,GH,137,22552
date,Greater Accra Region,GH-AA,GH,261,22813
date,Greater Accra Region,GH-AA,GH,72,22885
date,Greater Accra Region,GH-AA,GH,36,22921
date,Greater Accra Region,GH-AA,GH,147,23068
date,Greater Accra Region,GH-AA,GH,49,23117
date,Greater Accra Region,GH-AA,GH,34,23151
date,Greater Accra Region,GH-AA,GH,119,23270
date,Greater Accra Region,GH-AA,GH,17,23287
date,Greater Accra Region,GH-AA,GH,98,23385
date,Greater Accra Region,GH-AA,GH,38,23423
date,Greater Accra Region,GH-AA,GH,46,23469
date,Greater Accra Region,GH-AA,GH,34,23503
date,Greater Accra Region,GH-AA,GH,67,23570
date,Greater Accra Region,GH-AA,GH,145,23715
date,Greater Accra Region,GH-AA,GH,70,23785
date,Greater Accra Region,GH-AA,GH,169,23954
date,Greater Accra Region,GH-AA,GH,90,24044
date,Greater Accra Region,GH-AA,GH,27,24071
date,Greater Accra Region,GH-AA,GH,23,24094
date,Greater Accra Region,GH-AA,GH,89,24183
date,Greater Accra Region,GH-AA,GH,27,24210
date,Greater Accra Region,GH-AA,GH,16,24226
date,Greater Accra Region,GH-AA,GH,74,24300
date,Greater Accra Region,GH-AA,GH,24,24324
date,Greater Accra Region,GH-AA,GH,43,24367
date,Greater Accra Region,GH-AA,GH,45,24412
date,Greater Accra Region,GH-AA,GH,71,24483
date,Greater Accra Region,GH-AA,GH,47,24530
date,Greater Accra Region,GH-AA,GH,86,24616
date,Greater Accra Region,GH-AA,GH,71,24687
date,Greater Accra Region,GH-AA,GH,61,24748
date,Greater Accra Region,GH-AA,GH,78,24826
date,Greater Accra Region,GH-AA,GH,49,24875
date,Greater Accra Region,GH-AA,GH,196,25071
date,Greater Accra Region,GH-AA,GH,63,25134
date,Greater Accra Region,GH-AA,GH,69,25203
date,Greater Accra Region,GH-AA,GH,335,25538
date,Greater Accra Region,GH-AA,GH,111,25649
date,Greater Accra Region,GH-AA,GH,96,25745
date,Greater Accra Region,GH-AA,GH,262,26007
date,Greater Accra Region,GH-AA,GH,99,26106
date,Greater Accra Region,GH-AA,GH,663,26769
date,Greater Accra Region,GH-AA,GH,81,26850
date,Greater Accra Region,GH-AA,GH,214,27064
date,Greater Accra Region,GH-AA,GH,52,27116
date,Greater Accra Region,GH-AA,GH,149,27265
date,Greater Accra Region,GH-AA,GH,61,27326
date,Greater Accra Region,GH-AA,GH,146,27472
date,Greater Accra Region,GH-AA,GH,58,27530
date,Greater Accra Region,GH-AA,GH,192,27722
date,Greater Accra Region,GH-AA,GH,31,27753
date,Greater Accra Region,GH-AA,GH,117,27870
date,Greater Accra Region,GH-AA,GH,173,28043
date,Greater Accra Region,GH-AA,GH,88,28131
date,Greater Accra Region,GH-AA,GH,250,28381
date,Greater Accra Region,GH-AA,GH,75,28456
date,Greater Accra Region,GH-AA,GH,59,28515
date,Greater Accra Region,GH-AA,GH,171,28686
date,Greater Accra Region,GH-AA,GH,96,28782
date,Greater Accra Region,GH-AA,GH,83,28865
date,Greater Accra Region,GH-AA,GH,153,29018
date,Greater Accra Region,GH-AA,GH,65,29083
date,Greater Accra Region,GH-AA,GH,195,29278
date,Greater Accra Region,GH-AA,GH,98,29376
date,Greater Accra Region,GH-AA,GH,98,29474
date,Greater Accra Region,GH-AA,GH,63,29537
date,Greater Accra Region,GH-AA,GH,204,29741
date,Greater Accra Region,GH-AA,GH,75,29816
date,Greater Accra Region,GH-AA,GH,159,29975
date,Greater Accra Region,GH-AA,GH,86,30061
date,Greater Accra Region,GH-AA,GH,79,30140
date,Greater Accra Region,GH-AA,GH,144,30284
date,Greater Accra Region,GH-AA,GH,63,30347
date,Greater Accra Region,GH-AA,GH,232,30579
date,Greater Accra Region,GH-AA,GH,89,30668
date,Greater Accra Region,GH-AA,GH,741,31409
date,Greater Accra Region,GH-AA,GH,122,31531
date,Greater Accra Region,GH-AA,GH,422,31953
date,Greater Accra Region,GH-AA,GH,483,32436
date,Greater Accra Region,GH-AA,GH,289,32725
date,Greater Accra Region,GH-AA,GH,292,33017
date,Greater Accra Region,GH-AA,GH,224,33241
date,Greater Accra Region,GH-AA,GH,490,33731
date,Greater Accra Region,GH-AA,GH,524,34255
date,Greater Accra Region,GH-AA,GH,485,34740
date,Greater Accra Region,GH-AA,GH,1006,35746
date,Greater Accra Region,GH-AA,GH,459,36205
date,Greater Accra Region,GH-AA,GH,912,37117
date,Greater Accra Region,GH-AA,GH,994,38111
date,Greater Accra Region,GH-AA,GH,1087,39198
date,Greater Accra Region,GH-AA,GH,544,39742
date,Greater Accra Region,GH-AA,GH,578,40320
date,Greater Accra Region,GH-AA,GH,414,40734
date,Greater Accra Region,GH-AA,GH,511,41245
date,Greater Accra Region,GH-AA,GH,357,41602
date,Greater Accra Region,GH-AA,GH,408,42010
date,Greater Accra Region,GH-AA,GH,302,42312
date,Greater Accra Region,GH-AA,GH,403,42715
date,Greater Accra Region,GH-AA,GH,329,43044
date,Greater Accra Region,GH-AA,GH,453,43497
date,Greater Accra Region,GH-AA,GH,1288,42209
date,Greater Accra Region,GH-AA,GH,2371,44580
date,Greater Accra Region,GH-AA,GH,611,45191
date,Greater Accra Region,GH-AA,GH,353,45544
date,Greater Accra Region,GH-AA,GH,72,45616
date,Greater Accra Region,GH-AA,GH,330,45946
date,Greater Accra Region,GH-AA,GH,243,46189
date,Greater Accra Region,GH-AA,GH,139,46328
date,Greater Accra Region,GH-AA,GH,108,46436
date,Greater Accra Region,GH-AA,GH,151,46587
date,Greater Accra Region,GH-AA,GH,234,46821
date,Greater Accra Region,GH-AA,GH,208,47029
date,Greater Accra Region,GH-AA,GH,232,47261
date,Greater Accra Region,GH-AA,GH,207,47468
date,Greater Accra Region,GH-AA,GH,814,48282
date,Greater Accra Region,GH-AA,GH,184,48466
date,Greater Accra Region,GH-AA,GH,153,48619
date,Greater Accra Region,GH-AA,GH,205,48824
date,Greater Accra Region,GH-AA,GH,129,48953
date,Greater Accra Region,GH-AA,GH,78,49031
date,Greater Accra Region,GH-AA,GH,60,49091
date,Greater Accra Region,GH-AA,GH,91,49182
date,Greater Accra Region,GH-AA,GH,188,49370
date,Greater Accra Region,GH-AA,GH,84,49454
date,Greater Accra Region,GH-AA,GH,174,49628
date,Greater Accra Region,GH-AA,GH,43,49671
date,Greater Accra Region,GH-AA,GH,45,49716
date,Greater Accra Region,GH-AA,GH,143,49859
date,Greater Accra Region,GH-AA,GH,135,49994
date,Greater Accra Region,GH-AA,GH,53,50047
date,Greater Accra Region,GH-AA,GH,88,50135
date,Greater Accra Region,GH-AA,GH,63,50198
date,Greater Accra Region,GH-AA,GH,19,50217
date,Greater Accra Region,GH-AA,GH,24,50241
date,Greater Accra Region,GH-AA,GH,41,50282
date,Greater Accra Region,GH-AA,GH,57,50339
date,Greater Accra Region,GH-AA,GH,45,50384
date,Greater Accra Region,GH-AA,GH,77,50461
date,Greater Accra Region,GH-AA,GH,28,50489
date,Greater Accra Region,GH-AA,GH,38,50527
date,Greater Accra Region,GH-AA,GH,88,50615
date,Greater Accra Region,GH-AA,GH,27,50642
date,Greater Accra Region,GH-AA,GH,24,50666
date,Greater Accra Region,GH-AA,GH,128,50794
date,Greater Accra Region,GH-AA,GH,31,50825
date,Greater Accra Region,GH-AA,GH,44,50869
date,Greater Accra Region,GH-AA,GH,54,50923
date,Greater Accra Region,GH-AA,GH,23,50946
date,Greater Accra Region,GH-AA,GH,33,50979
date,Greater Accra Region,GH-AA,GH,24,51003
date,Greater Accra Region,GH-AA,GH,51,51054
date,Greater Accra Region,GH-AA,GH,43,51097
date,Greater Accra Region,GH-AA,GH,26,51123
date,Greater Accra Region,GH-AA,GH,8,51131
date,Greater Accra Region,GH-AA,GH,51,51182
date,Greater Accra Region,GH-AA,GH,40,51222
date,Greater Accra Region,GH-AA,GH,69,51291
date,Greater Accra Region,GH-AA,GH,14,51305
date,Greater Accra Region,GH-AA,GH,44,51349
date,Greater Accra Region,GH-AA,GH,53,51402
date,Greater Accra Region,GH-AA,GH,10,51412
date,Greater Accra Region,GH-AA,GH,33,51445
date,Greater Accra Region,GH-AA,GH,36,51481
date,Greater Accra Region,GH-AA,GH,37,51518
date,Greater Accra Region,GH-AA,GH,13,51531
date,Greater Accra Region,GH-AA,GH,14,51545
date,Greater Accra Region,GH-AA,GH,43,51588
date,Greater Accra Region,GH-AA,GH,6,51594
date,Greater Accra Region,GH-AA,GH,22,51616
date,Greater Accra Region,GH-AA,GH,45,51661
date,Greater Accra Region,GH-AA,GH,62,51723
date,Greater Accra Region,GH-AA,GH,80,51803
date,Greater Accra Region,GH-AA,GH,13,51816
date,Greater Accra Region,GH-AA,GH,107,51923
date,Greater Accra Region,GH-AA,GH,45,51968
date,Greater Accra Region,GH-AA,GH,28,51996
date,Greater Accra Region,GH-AA,GH,97,52093
date,Greater Accra Region,GH-AA,GH,42,52135
date,Greater Accra Region,GH-AA,GH,47,52182
date,Greater Accra Region,GH-AA,GH,36,52218
date,Greater Accra Region,GH-AA,GH,75,52293
date,Greater Accra Region,GH-AA,GH,126,52419
date,Greater Accra Region,GH-AA,GH,16,52435
date,Greater Accra Region,GH-AA,GH,57,52492
date,Greater Accra Region,GH-AA,GH,36,52528
date,Greater Accra Region,GH-AA,GH,71,52599
date,Greater Accra Region,GH-AA,GH,111,52710
date,Greater Accra Region,GH-AA,GH,34,52744
date,Greater Accra Region,GH-AA,GH,97,52841
date,Greater Accra Region,GH-AA,GH,53,52894
date,Greater Accra Region,GH-AA,GH,157,53051
date,Greater Accra Region,GH-AA,GH,55,53106
date,Greater Accra Region,GH-AA,GH,64,53170
date,Greater Accra Region,GH-AA,GH,383,53553
date,Greater Accra Region,GH-AA,GH,80,53633
date,Greater Accra Region,GH-AA,GH,101,53734
date,Greater Accra Region,GH-AA,GH,208,53942
date,Greater Accra Region,GH-AA,GH,173,54115
date,Greater Accra Region,GH-AA,GH,145,54260
date,Greater Accra Region,GH-AA,GH,137,54397
date,Greater Accra Region,GH-AA,GH,172,54569
date,Greater Accra Region,GH-AA,GH,121,54690
date,Greater Accra Region,GH-AA,GH,129,54819
date,Greater Accra Region,GH-AA,GH,154,54973
date,Greater Accra Region,GH-AA,GH,166,55139
date,Greater Accra Region,GH-AA,GH,441,55580
date,Greater Accra Region,GH-AA,GH,229,55809
date,Greater Accra Region,GH-AA,GH,154,55963
date,Greater Accra Region,GH-AA,GH,261,56224
date,Greater Accra Region,GH-AA,GH,263,56487
date,Greater Accra Region,GH-AA,GH,302,56789
date,Greater Accra Region,GH-AA,GH,269,57058
date,Greater Accra Region,GH-AA,GH,183,57241
date,Greater Accra Region,GH-AA,GH,167,57408
date,Greater Accra Region,GH-AA,GH,489,57897
date,Greater Accra Region,GH-AA,GH,129,58026
date,Greater Accra Region,GH-AA,GH,109,58135
date,Greater Accra Region,GH-AA,GH,187,58322
date,Greater Accra Region,GH-AA,GH,136,58458
date,Greater Accra Region,GH-AA,GH,139,58597
date,Greater Accra Region,GH-AA,GH,317,58914
date,Greater Accra Region,GH-AA,GH,608,59522
date,Greater Accra Region,GH-AA,GH,663,60185
date,Greater Accra Region,GH-AA,GH,321,60506
date,Greater Accra Region,GH-AA,GH,540,61046
date,Greater Accra Region,GH-AA,GH,390,61436
date,Greater Accra Region,GH-AA,GH,257,61693
date,Greater Accra Region,GH-AA,GH,189,61882
date,Greater Accra Region,GH-AA,GH,467,62349
date,Greater Accra Region,GH-AA,GH,396,62745
date,Greater Accra Region,GH-AA,GH,325,63070
date,Greater Accra Region,GH-AA,GH,420,63490
date,Greater Accra Region,GH-AA,GH,449,63939
date,Greater Accra Region,GH-AA,GH,235,64174
date,Greater Accra Region,GH-AA,GH,324,64498
date,Greater Accra Region,GH-AA,GH,222,64720
date,Greater Accra Region,GH-AA,GH,434,65154
date,Greater Accra Region,GH-AA,GH,459,65613
date,Greater Accra Region,GH-AA,GH,231,65844
date,Greater Accra Region,GH-AA,GH,115,65959
date,Greater Accra Region,GH-AA,GH,371,66330
date,Greater Accra Region,GH-AA,GH,221,66551
date,Greater Accra Region,GH-AA,GH,542,67093
date,Greater Accra Region,GH-AA,GH,152,67245
date,Greater Accra Region,GH-AA,GH,128,67373
date,Greater Accra Region,GH-AA,GH,117,67490
date,Greater Accra Region,GH-AA,GH,195,67685
date,Greater Accra Region,GH-AA,GH,165,67850
date,Greater Accra Region,GH-AA,GH,289,68139
date,Greater Accra Region,GH-AA,GH,243,68382
date,Greater Accra Region,GH-AA,GH,258,68640
date,Greater Accra Region,GH-AA,GH,407,69047
date,Greater Accra Region,GH-AA,GH,109,69156
date,Greater Accra Region,GH-AA,GH,754,69910
date,Greater Accra Region,GH-AA,GH,97,70007
date,Greater Accra Region,GH-AA,GH,157,70164
date,Greater Accra Region,GH-AA,GH,76,70240
date,Greater Accra Region,GH-AA,GH,36,70276
date,Greater Accra Region,GH-AA,GH,22,70298
date,Greater Accra Region,GH-AA,GH,17,70315
date,Greater Accra Region,GH-AA,GH,113,70428
date,Greater Accra Region,GH-AA,GH,48,70476
date,Greater Accra Region,GH-AA,GH,74,70550
date,Greater Accra Region,GH-AA,GH,15,70565
date,Greater Accra Region,GH-AA,GH,48,70613
date,Greater Accra Region,GH-AA,GH,8,70621
date,Greater Accra Region,GH-AA,GH,51,70672
date,Greater Accra Region,GH-AA,GH,1,70673
date,Greater Accra Region,GH-AA,GH,122,70795
date,Greater Accra Region,GH-AA,GH,53,70848
date,Greater Accra Region,GH-AA,GH,78,70926
date,Greater Accra Region,GH-AA,GH,163,71089
date,Greater Accra Region,GH-AA,GH,22,71111
date,Greater Accra Region,GH-AA,GH,844,71955
date,Greater Accra Region,GH-AA,GH,732,72687
date,Greater Accra Region,GH-AA,GH,203,72890
date,Greater Accra Region,GH-AA,GH,1532,74422
date,Greater Accra Region,GH-AA,GH,2546,76968
date,Greater Accra Region,GH-AA,GH,833,77801
date,Greater Accra Region,GH-AA,GH,584,78385
date,Greater Accra Region,GH-AA,GH,464,78849
date,Greater Accra Region,GH-AA,GH,718,79567
date,Greater Accra Region,GH-AA,GH,738,80305
date,Greater Accra Region,GH-AA,GH,770,81075
date,Greater Accra Region,GH-AA,GH,857,81932
date,Greater Accra Region,GH-AA,GH,448,82380
date,Greater Accra Region,GH-AA,GH,620,83000
date,Greater Accra Region,GH-AA,GH,966,83966
date,Greater Accra Region,GH-AA,GH,748,84714
date,Greater Accra Region,GH-AA,GH,291,85005
date,Greater Accra Region,GH-AA,GH,433,85438
date,Greater Accra Region,GH-AA,GH,258,85696
date,Greater Accra Region,GH-AA,GH,143,85839
date,Greater Accra Region,GH-AA,GH,474,86313
date,Greater Accra Region,GH-AA,GH,419,86732
date,Greater Accra Region,GH-AA,GH,242,86974
date,Greater Accra Region,GH-AA,GH,211,87185
date,Greater Accra Region,GH-AA,GH,179,87364
date,Greater Accra Region,GH-AA,GH,68,87432
date,Greater Accra Region,GH-AA,GH,91,87523
date,Greater Accra Region,GH-AA,GH,172,87695
date,Greater Accra Region,GH-AA,GH,371,88066
date,Greater Accra Region,GH-AA,GH,140,88206
date,Greater Accra Region,GH-AA,GH,82,88288
date,Greater Accra Region,GH-AA,GH,99,88387
date,Greater Accra Region,GH-AA,GH,38,88425
date,Greater Accra Region,GH-AA,GH,185,88610
date,Greater Accra Region,GH-AA,GH,471,89081
date,Greater Accra Region,GH-AA,GH,97,89178
date,Greater Accra Region,GH-AA,GH,490,89668
date,Greater Accra Region,GH-AA,GH,196,89864
date,Greater Accra Region,GH-AA,GH,122,89986
date,Greater Accra Region,GH-AA,GH,545,90531
date,Greater Accra Region,GH-AA,GH,3,90534
date,Greater Accra Region,GH-AA,GH,5,90539
date,Greater Accra Region,GH-AA,GH,2,90541
date,Greater Accra Region,GH-AA,GH,9,90550
date,Greater Accra Region,GH-AA,GH,19,90569
date,Greater Accra Region,GH-AA,GH,3,90572
date,Greater Accra Region,GH-AA,GH,7,90579
date,Greater Accra Region,GH-AA,GH,4,90583
date,Greater Accra Region,GH-AA,GH,25,90608
date,Greater Accra Region,GH-AA,GH,1,90609
date,Greater Accra Region,GH-AA,GH,4,90613
date,Greater Accra Region,GH-AA,GH,5,90618
date,Ashanti Region,GH-AH,GH,1,1
date,Ashanti Region,GH-AH,GH,2,3
date,Ashanti Region,GH-AH,GH,3,6
date,Ashanti Region,GH-AH,GH,1,7
date,Ashanti Region,GH-AH,GH,1,8
date,Ashanti Region,GH-AH,GH,1,9
date,Ashanti Region,GH-AH,GH,3,12
date,Ashanti Region,GH-AH,GH,4,16
date,Ashanti Region,GH-AH,GH,7,23
date,Ashanti Region,GH-AH,GH,15,38
date,Ashanti Region,GH-AH,GH,4,42
date,Ashanti Region,GH-AH,GH,6,48
date,Ashanti Region,GH-AH,GH,3,51
date,Ashanti Region,GH-AH,GH,7,58
date,Ashanti Region,GH-AH,GH,15,73
date,Ashanti Region,GH-AH,GH,18,91
date,Ashanti Region,GH-AH,GH,74,165
date,Ashanti Region,GH-AH,GH,45,210
date,Ashanti Region,GH-AH,GH,42,252
date,Ashanti Region,GH-AH,GH,103,355
date,Ashanti Region,GH-AH,GH,307,662
date,Ashanti Region,GH-AH,GH,64,726
date,Ashanti Region,GH-AH,GH,62,788
date,Ashanti Region,GH-AH,GH,10,798
date,Ashanti Region,GH-AH,GH,20,818
date,Ashanti Region,GH-AH,GH,68,886
date,Ashanti Region,GH-AH,GH,35,921
date,Ashanti Region,GH-AH,GH,67,988
date,Ashanti Region,GH-AH,GH,22,1010
date,Ashanti Region,GH-AH,GH,39,1049
date,Ashanti Region,GH-AH,GH,13,1062
date,Ashanti Region,GH-AH,GH,23,1085
date,Ashanti Region,GH-AH,GH,14,1099
date,Ashanti Region,GH-AH,GH,61,1160
date,Ashanti Region,GH-AH,GH,24,1184
date,Ashanti Region,GH-AH,GH,63,1247
date,Ashanti Region,GH-AH,GH,16,1263
date,Ashanti Region,GH-AH,GH,79,1342
date,Ashanti Region,GH-AH,GH,110,1452
date,Ashanti Region,GH-AH,GH,66,1518
date,Ashanti Region,GH-AH,GH,216,1734
date,Ashanti Region,GH-AH,GH,65,1799
date,Ashanti Region,GH-AH,GH,106,1905
date,Ashanti Region,GH-AH,GH,84,1989
date,Ashanti Region,GH-AH,GH,32,2021
date,Ashanti Region,GH-AH,GH,184,2205
date,Ashanti Region,GH-AH,GH,70,2275
date,Ashanti Region,GH-AH,GH,87,2362
date,Ashanti Region,GH-AH,GH,41,2403
date,Ashanti Region,GH-AH,GH,95,2498
date,Ashanti Region,GH-AH,GH,139,2637
date,Ashanti Region,GH-AH,GH,175,2812
date,Ashanti Region,GH-AH,GH,55,2867
date,Ashanti Region,GH-AH,GH,48,2915
date,Ashanti Region,GH-AH,GH,42,2957
date,Ashanti Region,GH-AH,GH,204,3161
date,Ashanti Region,GH-AH,GH,183,3344
date,Ashanti Region,GH-AH,GH,54,3398
date,Ashanti Region,GH-AH,GH,77,3475
date,Ashanti Region,GH-AH,GH,140,3615
date,Ashanti Region,GH-AH,GH,61,3676
date,Ashanti Region,GH-AH,GH,423,4099
date,Ashanti Region,GH-AH,GH,145,4244
date,Ashanti Region,GH-AH,GH,290,4534
date,Ashanti Region,GH-AH,GH,93,4627
date,Ashanti Region,GH-AH,GH,197,4824
date,Ashanti Region,GH-AH,GH,148,4972
date,Ashanti Region,GH-AH,GH,106,5078
date,Ashanti Region,GH-AH,GH,72,5150
date,Ashanti Region,GH-AH,GH,104,5254
date,Ashanti Region,GH-AH,GH,5,5259
date,Ashanti Region,GH-AH,GH,18,5277
date,Ashanti Region,GH-AH,GH,205,5482
date,Ashanti Region,GH-AH,GH,125,5607
date,Ashanti Region,GH-AH,GH,35,5642
date,Ashanti Region,GH-AH,GH,199,5841
date,Ashanti Region,GH-AH,GH,310,6151
date,Ashanti Region,GH-AH,GH,113,6264
date,Ashanti Region,GH-AH,GH,373,6637
date,Ashanti Region,GH-AH,GH,389,7026
date,Ashanti Region,GH-AH,GH,241,7267
date,Ashanti Region,GH-AH,GH,599,7866
date,Ashanti Region,GH-AH,GH,363,8229
date,Ashanti Region,GH-AH,GH,319,8548
date,Ashanti Region,GH-AH,GH,200,8748
date,Ashanti Region,GH-AH,GH,22,8770
date,Ashanti Region,GH-AH,GH,558,9328
date,Ashanti Region,GH-AH,GH,126,9454
date,Ashanti Region,GH-AH,GH,134,9588
date,Ashanti Region,GH-AH,GH,384,9972
date,Ashanti Region,GH-AH,GH,125,10097
date,Ashanti Region,GH-AH,GH,154,10251
date,Ashanti Region,GH-AH,GH,77,10328
date,Ashanti Region,GH-AH,GH,51,10379
date,Ashanti Region,GH-AH,GH,29,10408
date,Ashanti Region,GH-AH,GH,23,10431
date,Ashanti Region,GH-AH,GH,45,10476
date,Ashanti Region,GH-AH,GH,12,10488
date,Ashanti Region,GH-AH,GH,81,10569
date,Ashanti Region,GH-AH,GH,81,10650
date,Ashanti Region,GH-AH,GH,18,10668
date,Ashanti Region,GH-AH,GH,27,10695
date,Ashanti Region,GH-AH,GH,11,10706
