date,name,iso3166-2,iso3166-1,cases,cumulative_cases
2021-07-18,Volta Region,GH-TV,GH,14,2664
2021-07-19,Volta Region,GH-TV,GH,10,2674
2021-07-20,Volta Region,GH-TV,GH,21,2695
2021-07-21,Volta Region,GH-TV,GH,9,2704
2021-07-23,Volta Region,GH-TV,GH,2,2706
2021-07-24,Volta Region,GH-TV,GH,15,2721
2021-07-25,Volta Region,GH-TV,GH,80,2801
2021-07-26,Volta Region,GH-TV,GH,57,2858
2021-07-28,Volta Region,GH-TV,GH,43,2901
2021-07-29,Volta Region,GH-TV,GH,124,3025
2021-08-01,Volta Region,GH-TV,GH,75,3100
2021-08-02,Volta Region,GH-TV,GH,50,3150
2021-08-03,Volta Region,GH-TV,GH,27,3177
2021-08-04,Volta Region,GH-TV,GH,171,3348
2021-08-05,Volta Region,GH-TV,GH,4,3352
2021-08-07,Volta Region,GH-TV,GH,132,3484
2021-08-08,Volta Region,GH-TV,GH,12,3496
2021-08-10,Volta Region,GH-TV,GH,41,3537
2021-08-11,Volta Region,GH-TV,GH,3,3540
2021-08-12,Volta Region,GH-TV,GH,8,3548
2021-08-13,Volta Region,GH-TV,GH,8,3556
2021-08-14,Volta Region,GH-TV,GH,42,3598
2021-08-15,Volta Region,GH-TV,GH,17,3615
2021-08-17,Volta Region,GH-TV,GH,62,3677
2021-08-19,Volta Region,GH-TV,GH,49,3726
2021-08-21,Volta Region,GH-TV,GH,45,3771
2021-08-22,Volta Region,GH-TV,GH,10,3781
2021-08-23,Volta Region,GH-TV,GH,76,3857
2021-08-24,Volta Region,GH-TV,GH,69,3926
2021-08-25,Volta Region,GH-TV,GH,121,4047
2021-08-26,Volta Region,GH-TV,GH,64,4111
2021-08-27,Volta Region,GH-TV,GH,65,4176
2021-08-28,Volta Region,GH-TV,GH,33,4209
2021-08-29,Volta Region,GH-TV,GH,120,4329
2021-08-30,Volta Region,GH-TV,GH,100,4429
2021-09-01,Volta Region,GH-TV,GH,81,4510
2021-09-06,Volta Region,GH-TV,GH,79,4589
2021-09-07,Volta Region,GH-TV,GH,132,4721
2021-09-12,Volta Region,GH-TV,GH,75,4796
2021-09-17,Volta Region,GH-TV,GH,39,4835
2021-09-18,Volta Region,GH-TV,GH,29,4864
2021-09-20,Volta Region,GH-TV,GH,69,4933
2021-09-22,Volta Region,GH-TV,GH,57,4990
2021-09-23,Volta Region,GH-TV,GH,19,5009
2021-09-24,Volta Region,GH-TV,GH,23,5032
2021-09-30,Volta Region,GH-TV,GH,52,5084
2021-10-05,Volta Region,GH-TV,GH,94,5178
2021-10-06,Volta Region,GH-TV,GH,4,5182
2021-10-17,Volta Region,GH-TV,GH,94,5276
2021-10-18,Volta Region,GH-TV,GH,13,5289
2021-10-22,Volta Region,GH-TV,GH,12,5301
2021-10-25,Volta Region,GH-TV,GH,2,5303
2021-11-02,Volta Region,GH-TV,GH,8,5311
2021-11-03,Volta Region,GH-TV,GH,4,5315
2021-11-08,Volta Region,GH-TV,GH,35,5350
2021-11-11,Volta Region,GH-TV,GH,7,5357
2021-11-23,Volta Region,GH-TV,GH,32,5389
2021-12-06,Volta Region,GH-TV,GH,22,5411
2021-12-10,Volta Region,GH-TV,GH,1,5412
2021-12-15,Volta Region,GH-TV,GH,13,5425
2021-12-23,Volta Region,GH-TV,GH,2,5427
2021-12-26,Volta Region,GH-TV,GH,20,5447
2021-12-27,Volta Region,GH-TV,GH,67,5514
2021-12-29,Volta Region,GH-TV,GH,32,5546
2021-12-30,Volta Region,GH-TV,GH,26,5572
2021-12-31,Volta Region,GH-TV,GH,49,5621
2022-01-05,Volta Region,GH-TV,GH,99,5720
2022-01-08,Volta Region,GH-TV,GH,24,5744
2022-01-12,Volta Region,GH-TV,GH,86,5830
2022-01-17,Volta Region,GH-TV,GH,39,5869
2022-01-23,Volta Region,GH-TV,GH,21,5890
2022-01-26,Volta Region,GH-TV,GH,27,5917
2022-01-27,Volta Region,GH-TV,GH,9,5926
2022-02-03,Volta Region,GH-TV,GH,3,5929
2022-02-04,Volta Region,GH-TV,GH,3,5932
2022-02-16,Volta Region,GH-TV,GH,10,5942
2022-02-17,Volta Region,GH-TV,GH,5,5947
2022-02-28,Volta Region,GH-TV,GH,7,5954
2022-03-10,Volta Region,GH-TV,GH,9,5963
2022-03-11,Volta Region,GH-TV,GH,2,5965
2022-03-13,Volta Region,GH-TV,GH,8,5973
2022-03-19,Volta Region,GH-TV,GH,15,5988
2022-03-22,Volta Region,GH-TV,GH,5,5993
2022-03-26,Volta Region,GH-TV,GH,5,5998
2022-04-04,Volta Region,GH-TV,GH,14,6012
2022-04-06,Volta Region,GH-TV,GH,2,6014
2022-04-07,Volta Region,GH-TV,GH,1,6015
2022-04-10,Volta Region,GH-TV,GH,1,6016
2022-04-19,Volta Region,GH-TV,GH,4,6020
2022-05-01,Volta Region,GH-TV,GH,4,6024
2022-06-06,Volta Region,GH-TV,GH,3,6027
2022-06-13,Volta Region,GH-TV,GH,1,6028
2022-06-19,Volta Region,GH-TV,GH,13,6041
2022-06-20,Volta Region,GH-TV,GH,6,6047
2022-06-27,Volta Region,GH-TV,GH,10,6057
2022-06-30,Volta Region,GH-TV,GH,25,6082
2022-07-03,Volta Region,GH-TV,GH,28,6110
2022-07-12,Volta Region,GH-TV,GH,1,6111
2020-04-03,Upper East Region,GH-UE,GH,1,1
2020-04-18,Upper East Region,GH-UE,GH,4,5
2020-04-27,Upper East Region,GH-UE,GH,10,15
2020-04-28,Upper East Region,GH-UE,GH,1,16
2020-05-06,Upper East Region,GH-UE,GH,10,26
2020-06-03,Upper East Region,GH-UE,GH,16,42
2020-06-11,Upper East Region,GH-UE,GH,86,128
2020-06-14,Upper East Region,GH-UE,GH,113,241
2020-06-20,Upper East Region,GH-UE,GH,30,271
2020-06-27,Upper East Region,GH-UE,GH,3,274
2020-07-02,Upper East Region,GH-UE,GH,4,278
2020-07-07,Upper East Region,GH-UE,GH,4,282
2020-09-08,Upper East Region,GH-UE,GH,3,285
2020-09-11,Upper East Region,GH-UE,GH,6,291
2020-09-22,Upper East Region,GH-UE,GH,4,295
2020-10-02,Upper East Region,GH-UE,GH,16,311
2020-10-03,Upper East Region,GH-UE,GH,4,315
2020-10-05,Upper East Region,GH-UE,GH,5,320
2020-10-06,Upper East Region,GH-UE,GH,3,323
2020-10-26,Upper East Region,GH-UE,GH,8,331
2020-10-29,Upper East Region,GH-UE,GH,27,358
2020-11-12,Upper East Region,GH-UE,GH,1,359
2020-11-28,Upper East Region,GH-UE,GH,1,360
2020-12-06,Upper East Region,GH-UE,GH,3,363
2020-12-08,Upper East Region,GH-UE,GH,6,369
2020-12-09,Upper East Region,GH-UE,GH,3,372
2020-12-17,Upper East Region,GH-UE,GH,5,377
2020-12-21,Upper East Region,GH-UE,GH,2,379
2020-12-25,Upper East Region,GH-UE,GH,5,384
2020-12-30,Upper East Region,GH-UE,GH,2,386
2021-01-03,Upper East Region,GH-UE,GH,3,389
2021-01-10,Upper East Region,GH-UE,GH,2,391
2021-01-13,Upper East Region,GH-UE,GH,8,399
2021-01-21,Upper East Region,GH-UE,GH,39,438
2021-01-23,Upper East Region,GH-UE,GH,26,464
2021-01-24,Upper East Region,GH-UE,GH,38,502
2021-01-25,Upper East Region,GH-UE,GH,75,577
2021-01-31,Upper East Region,GH-UE,GH,129,706
2021-02-02,Upper East Region,GH-UE,GH,7,713
2021-02-04,Upper East Region,GH-UE,GH,29,742
2021-02-05,Upper East Region,GH-UE,GH,13,755
2021-02-15,Upper East Region,GH-UE,GH,59,814
2021-02-18,Upper East Region,GH-UE,GH,82,896
2021-02-19,Upper East Region,GH-UE,GH,68,964
2021-02-20,Upper East Region,GH-UE,GH,30,994
2021-02-23,Upper East Region,GH-UE,GH,99,1093
2021-02-26,Upper East Region,GH-UE,GH,45,1138
2021-02-28,Upper East Region,GH-UE,GH,37,1175
2021-03-01,Upper East Region,GH-UE,GH,57,1232
2021-03-13,Upper East Region,GH-UE,GH,14,1246
2021-03-14,Upper East Region,GH-UE,GH,25,1271
2021-03-15,Upper East Region,GH-UE,GH,6,1277
2021-03-20,Upper East Region,GH-UE,GH,11,1288
2021-03-21,Upper East Region,GH-UE,GH,6,1294
2021-03-23,Upper East Region,GH-UE,GH,2,1296
2021-03-24,Upper East Region,GH-UE,GH,5,1301
2021-03-31,Upper East Region,GH-UE,GH,3,1304
2021-04-02,Upper East Region,GH-UE,GH,1,1305
2021-04-07,Upper East Region,GH-UE,GH,2,1307
2021-04-13,Upper East Region,GH-UE,GH,2,1309
2021-04-17,Upper East Region,GH-UE,GH,2,1311
2021-04-25,Upper East Region,GH-UE,GH,3,1314
2021-04-27,Upper East Region,GH-UE,GH,4,1318
2021-05-04,Upper East Region,GH-UE,GH,1,1319
2021-05-22,Upper East Region,GH-UE,GH,1,1320
2021-07-18,Upper East Region,GH-UE,GH,1,1321
2021-07-19,Upper East Region,GH-UE,GH,1,1322
2021-07-20,Upper East Region,GH-UE,GH,1,1323
2021-07-26,Upper East Region,GH-UE,GH,1,1324
2021-07-27,Upper East Region,GH-UE,GH,1,1325
2021-07-29,Upper East Region,GH-UE,GH,1,1326
2021-08-02,Upper East Region,GH-UE,GH,2,1328
2021-08-07,Upper East Region,GH-UE,GH,1,1329
2021-08-14,Upper East Region,GH-UE,GH,3,1332
2021-08-15,Upper East Region,GH-UE,GH,4,1336
2021-08-17,Upper East Region,GH-UE,GH,1,1337
2021-08-21,Upper East Region,GH-UE,GH,1,1338
2021-08-22,Upper East Region,GH-UE,GH,1,1339
2021-08-24,Upper East Region,GH-UE,GH,1,1340
2021-08-25,Upper East Region,GH-UE,GH,9,1349
2021-08-26,Upper East Region,GH-UE,GH,3,1352
2021-08-29,Upper East Region,GH-UE,GH,7,1359
2021-08-30,Upper East Region,GH-UE,GH,1,1360
2021-08-31,Upper East Region,GH-UE,GH,3,1363
2021-09-01,Upper East Region,GH-UE,GH,7,1370
2021-09-06,Upper East Region,GH-UE,GH,10,1380
2021-09-07,Upper East Region,GH-UE,GH,10,1390
2021-09-08,Upper East Region,GH-UE,GH,3,1393
2021-09-12,Upper East Region,GH-UE,GH,9,1402
2021-09-17,Upper East Region,GH-UE,GH,24,1426
2021-09-24,Upper East Region,GH-UE,GH,20,1446
2021-09-30,Upper East Region,GH-UE,GH,8,1454
2021-11-08,Upper East Region,GH-UE,GH,29,1483
2021-11-16,Upper East Region,GH-UE,GH,1,1484
2021-12-06,Upper East Region,GH-UE,GH,10,1494
2021-12-11,Upper East Region,GH-UE,GH,1,1495
2021-12-26,Upper East Region,GH-UE,GH,1,1496
2021-12-27,Upper East Region,GH-UE,GH,18,1514
2021-12-29,Upper East Region,GH-UE,GH,17,1531
2021-12-31,Upper East Region,GH-UE,GH,12,1543
2022-01-01,Upper East Region,GH-UE,GH,3,1546
2022-01-03,Upper East Region,GH-UE,GH,31,1577
2022-01-04,Upper East Region,GH-UE,GH,18,1595
2022-01-05,Upper East Region,GH-UE,GH,2,1597
2022-01-08,Upper East Region,GH-UE,GH,12,1609
2022-01-09,Upper East Region,GH-UE,GH,2,1611
2022-01-10,Upper East Region,GH-UE,GH,33,1644
2022-01-11,Upper East Region,GH-UE,GH,12,1656
2022-01-12,Upper East Region,GH-UE,GH,20,1676
2022-01-17,Upper East Region,GH-UE,GH,15,1691
2022-01-18,Upper East Region,GH-UE,GH,3,1694
2022-01-20,Upper East Region,GH-UE,GH,3,1697
2022-01-23,Upper East Region,GH-UE,GH,3,1700
2022-01-24,Upper East Region,GH-UE,GH,12,1712
2022-01-25,Upper East Region,GH-UE,GH,1,1713
2022-02-03,Upper East Region,GH-UE,GH,17,1730
2022-02-04,Upper East Region,GH-UE,GH,3,1733
2022-03-10,Upper East Region,GH-UE,GH,1,1734
2022-03-17,Upper East Region,GH-UE,GH,1,1735
2022-04-19,Upper East Region,GH-UE,GH,1,1736
2022-04-25,Upper East Region,GH-UE,GH,4,1740
2022-06-12,Upper East Region,GH-UE,GH,1,1741
2022-06-13,Upper East Region,GH-UE,GH,3,1744
2022-06-15,Upper East Region,GH-UE,GH,1,1745
2022-06-19,Upper East Region,GH-UE,GH,1,1746
2022-06-27,Upper East Region,GH-UE,GH,7,1753
2022-06-30,Upper East Region,GH-UE,GH,7,1760
2022-07-03,Upper East Region,GH-UE,GH,2,1762
2022-07-07,Upper East Region,GH-UE,GH,6,1768
2022-07-12,Upper East Region,GH-UE,GH,8,1776
2020-03-27,Upper West Region,GH-UW,GH,1,1
2020-04-18,Upper West Region,GH-UW,GH,1,2
2020-04-28,Upper West Region,GH-UW,GH,2,4
2020-05-06,Upper West Region,GH-UW,GH,15,19
2020-05-08,Upper West Region,GH-UW,GH,1,20
2020-05-11,Upper West Region,GH-UW,GH,1,21
2020-05-26,Upper West Region,GH-UW,GH,1,22
2020-06-08,Upper West Region,GH-UW,GH,22,44
2020-06-10,Upper West Region,GH-UW,GH,-22,22
2020-06-15,Upper West Region,GH-UW,GH,10,32
2020-06-21,Upper West Region,GH-UW,GH,3,35
2020-06-28,Upper West Region,GH-UW,GH,5,40
2020-07-01,Upper West Region,GH-UW,GH,15,55
2020-07-04,Upper West Region,GH-UW,GH,3,58
2020-07-06,Upper West Region,GH-UW,GH,12,70
2020-07-16,Upper West Region,GH-UW,GH,1,71
2020-07-18,Upper West Region,GH-UW,GH,3,74
2020-07-20,Upper West Region,GH-UW,GH,1,75
2020-07-26,Upper West Region,GH-UW,GH,4,79
2020-07-30,Upper West Region,GH-UW,GH,9,88
2020-09-02,Upper West Region,GH-UW,GH,2,90
2020-12-14,Upper West Region,GH-UW,GH,1,91
2020-12-28,Upper West Region,GH-UW,GH,3,94
2020-12-29,Upper West Region,GH-UW,GH,3,97
2021-01-10,Upper West Region,GH-UW,GH,15,112
2021-01-17,Upper West Region,GH-UW,GH,14,126
2021-01-20,Upper West Region,GH-UW,GH,10,136
2021-01-21,Upper West Region,GH-UW,GH,16,152
2021-01-25,Upper West Region,GH-UW,GH,9,161
2021-01-26,Upper West Region,GH-UW,GH,10,171
2021-01-27,Upper West Region,GH-UW,GH,15,186
2021-01-29,Upper West Region,GH-UW,GH,2,188
2021-01-31,Upper West Region,GH-UW,GH,7,195
2021-02-02,Upper West Region,GH-UW,GH,16,211
2021-02-03,Upper West Region,GH-UW,GH,2,213
2021-02-04,Upper West Region,GH-UW,GH,7,220
2021-02-07,Upper West Region,GH-UW,GH,5,225
2021-02-08,Upper West Region,GH-UW,GH,14,239
2021-02-10,Upper West Region,GH-UW,GH,12,251
2021-02-11,Upper West Region,GH-UW,GH,3,254
2021-02-12,Upper West Region,GH-UW,GH,3,257
2021-02-16,Upper West Region,GH-UW,GH,50,307
2021-02-18,Upper West Region,GH-UW,GH,21,328
2021-02-19,Upper West Region,GH-UW,GH,11,339
2021-02-20,Upper West Region,GH-UW,GH,18,357
2021-02-22,Upper West Region,GH-UW,GH,17,374
2021-02-23,Upper West Region,GH-UW,GH,3,377
2021-02-28,Upper West Region,GH-UW,GH,25,402
2021-03-01,Upper West Region,GH-UW,GH,42,444
2021-03-16,Upper West Region,GH-UW,GH,12,456
2021-03-20,Upper West Region,GH-UW,GH,17,473
2021-03-22,Upper West Region,GH-UW,GH,2,475
2021-03-23,Upper West Region,GH-UW,GH,2,477
2021-03-24,Upper West Region,GH-UW,GH,6,483
2021-04-02,Upper West Region,GH-UW,GH,1,484
2021-04-04,Upper West Region,GH-UW,GH,7,491
2021-04-09,Upper West Region,GH-UW,GH,2,493
2021-04-20,Upper West Region,GH-UW,GH,1,494
2021-04-25,Upper West Region,GH-UW,GH,1,495
2021-05-01,Upper West Region,GH-UW,GH,1,496
2021-05-04,Upper West Region,GH-UW,GH,2,498
2021-05-06,Upper West Region,GH-UW,GH,1,499
2021-05-31,Upper West Region,GH-UW,GH,1,500
2021-08-07,Upper West Region,GH-UW,GH,14,514
2021-08-08,Upper West Region,GH-UW,GH,1,515
2021-08-14,Upper West Region,GH-UW,GH,1,516
2021-08-15,Upper West Region,GH-UW,GH,2,518
2021-08-17,Upper West Region,GH-UW,GH,1,519
2021-08-22,Upper West Region,GH-UW,GH,4,523
2021-08-24,Upper West Region,GH-UW,GH,7,530
2021-08-28,Upper West Region,GH-UW,GH,26,556
2021-08-29,Upper West Region,GH-UW,GH,19,575
2021-09-06,Upper West Region,GH-UW,GH,20,595
2021-09-07,Upper West Region,GH-UW,GH,12,607
2021-09-17,Upper West Region,GH-UW,GH,11,618
2021-09-18,Upper West Region,GH-UW,GH,35,653
2021-09-19,Upper West Region,GH-UW,GH,37,690
2021-09-22,Upper West Region,GH-UW,GH,5,695
2021-09-30,Upper West Region,GH-UW,GH,10,705
2021-10-05,Upper West Region,GH-UW,GH,22,727
2021-10-17,Upper West Region,GH-UW,GH,12,739
2021-11-11,Upper West Region,GH-UW,GH,4,743
2021-12-27,Upper West Region,GH-UW,GH,4,747
2022-01-09,Upper West Region,GH-UW,GH,58,805
2022-01-23,Upper West Region,GH-UW,GH,46,851
2022-01-24,Upper West Region,GH-UW,GH,26,877
2022-01-25,Upper West Region,GH-UW,GH,11,888
2022-02-03,Upper West Region,GH-UW,GH,6,894
2022-02-04,Upper West Region,GH-UW,GH,1,895
2022-06-13,Upper West Region,GH-UW,GH,3,898
2022-06-14,Upper West Region,GH-UW,GH,3,901
2022-06-19,Upper West Region,GH-UW,GH,3,904
2022-06-20,Upper West Region,GH-UW,GH,2,906
2022-06-24,Upper West Region,GH-UW,GH,2,908
2022-06-27,Upper West Region,GH-UW,GH,4,912
2022-06-30,Upper West Region,GH-UW,GH,6,918
2020-04-22,Western North Region,GH-WN,GH,1,1
2020-05-01,Western North Region,GH-WN,GH,3,4
2020-05-06,Western North Region,GH-WN,GH,52,56
2020-05-14,Western North Region,GH-WN,GH,1,57
2020-05-22,Western North Region,GH-WN,GH,4,61
2020-05-25,Western North Region,GH-WN,GH,1,62
2020-05-29,Western North Region,GH-WN,GH,1,63
2020-05-30,Western North Region,GH-WN,GH,4,67
2020-05-31,Western North Region,GH-WN,GH,1,68
2020-06-04,Western North Region,GH-WN,GH,5,73
2020-06-06,Western North Region,GH-WN,GH,1,74
2020-06-11,Western North Region,GH-WN,GH,5,79
2020-06-14,Western North Region,GH-WN,GH,2,81
2020-06-18,Western North Region,GH-WN,GH,1,82
2020-06-23,Western North Region,GH-WN,GH,10,92
2020-06-24,Western North Region,GH-WN,GH,2,94
2020-06-28,Western North Region,GH-WN,GH,8,102
2020-07-01,Western North Region,GH-WN,GH,25,127
2020-07-02,Western North Region,GH-WN,GH,27,154
2020-07-04,Western North Region,GH-WN,GH,4,158
2020-07-07,Western North Region,GH-WN,GH,-2,156
2020-07-08,Western North Region,GH-WN,GH,17,173
2020-07-10,Western North Region,GH-WN,GH,27,200
2020-07-16,Western North Region,GH-WN,GH,16,216
2020-07-21,Western North Region,GH-WN,GH,67,283
2020-07-22,Western North Region,GH-WN,GH,3,286
2020-07-23,Western North Region,GH-WN,GH,12,298
2020-07-26,Western North Region,GH-WN,GH,55,353
2020-07-27,Western North Region,GH-WN,GH,10,363
2020-07-31,Western North Region,GH-WN,GH,30,393
2020-08-01,Western North Region,GH-WN,GH,127,520
2020-08-02,Western North Region,GH-WN,GH,6,526
2020-08-04,Western North Region,GH-WN,GH,31,557
2020-08-09,Western North Region,GH-WN,GH,11,568
2020-08-12,Western North Region,GH-WN,GH,12,580
2020-08-18,Western North Region,GH-WN,GH,18,598
2020-08-25,Western North Region,GH-WN,GH,6,604
2020-08-27,Western North Region,GH-WN,GH,10,614
2020-08-29,Western North Region,GH-WN,GH,5,619
2020-09-05,Western North Region,GH-WN,GH,19,638
2020-10-05,Western North Region,GH-WN,GH,6,644
2020-10-14,Western North Region,GH-WN,GH,2,646
2020-10-26,Western North Region,GH-WN,GH,5,651
2020-11-03,Western North Region,GH-WN,GH,2,653
2020-11-12,Western North Region,GH-WN,GH,4,657
2020-11-18,Western North Region,GH-WN,GH,2,659
2020-11-28,Western North Region,GH-WN,GH,2,661
2020-11-30,Western North Region,GH-WN,GH,1,662
2020-12-21,Western North Region,GH-WN,GH,3,665
2021-01-10,Western North Region,GH-WN,GH,3,668
2021-01-17,Western North Region,GH-WN,GH,15,683
2021-01-20,Western North Region,GH-WN,GH,6,689
2021-01-25,Western North Region,GH-WN,GH,6,695
2021-01-29,Western North Region,GH-WN,GH,16,711
2021-02-02,Western North Region,GH-WN,GH,1,712
2021-02-07,Western North Region,GH-WN,GH,17,729
2021-02-09,Western North Region,GH-WN,GH,8,737
2021-02-12,Western North Region,GH-WN,GH,10,747
2021-02-16,Western North Region,GH-WN,GH,26,773
2021-02-19,Western North Region,GH-WN,GH,20,793
2021-02-20,Western North Region,GH-WN,GH,4,797
2021-03-01,Western North Region,GH-WN,GH,11,808
2021-03-12,Western North Region,GH-WN,GH,25,833
2021-03-14,Western North Region,GH-WN,GH,1,834
2021-03-19,Western North Region,GH-WN,GH,5,839
2021-03-20,Western North Region,GH-WN,GH,7,846
2021-03-24,Western North Region,GH-WN,GH,2,848
2021-03-31,Western North Region,GH-WN,GH,1,849
2021-04-02,Western North Region,GH-WN,GH,2,851
2021-04-06,Western North Region,GH-WN,GH,2,853
2021-04-07,Western North Region,GH-WN,GH,1,854
2021-04-17,Western North Region,GH-WN,GH,5,859
2021-04-19,Western North Region,GH-WN,GH,2,861
2021-04-25,Western North Region,GH-WN,GH,3,864
2021-04-27,Western North Region,GH-WN,GH,3,867
2021-05-01,Western North Region,GH-WN,GH,5,872
2021-05-04,Western North Region,GH-WN,GH,2,874
2021-05-12,Western North Region,GH-WN,GH,2,876
2021-05-25,Western North Region,GH-WN,GH,12,888
2021-06-13,Western North Region,GH-WN,GH,16,904
2021-06-28,Western North Region,GH-WN,GH,12,916
2021-06-29,Western North Region,GH-WN,GH,3,919
2021-07-17,Western North Region,GH-WN,GH,4,923
2021-07-18,Western North Region,GH-WN,GH,12,935
2021-07-25,Western North Region,GH-WN,GH,2,937
2021-08-07,Western North Region,GH-WN,GH,2,939
2021-08-12,Western North Region,GH-WN,GH,4,943
2021-08-19,Western North Region,GH-WN,GH,4,947
2021-08-25,Western North Region,GH-WN,GH,9,956
2021-09-06,Western North Region,GH-WN,GH,11,967
2021-09-08,Western North Region,GH-WN,GH,21,988
2021-09-17,Western North Region,GH-WN,GH,6,994
2021-09-22,Western North Region,GH-WN,GH,5,999
2021-10-05,Western North Region,GH-WN,GH,4,1003
2021-10-17,Western North Region,GH-WN,GH,2,1005
2021-10-22,Western North Region,GH-WN,GH,1,1006
2021-12-26,Western North Region,GH-WN,GH,17,1023
2021-12-27,Western North Region,GH-WN,GH,2,1025
2021-12-29,Western North Region,GH-WN,GH,24,1049
2022-01-08,Western North Region,GH-WN,GH,29,1078
2022-01-09,Western North Region,GH-WN,GH,16,1094
2022-02-04,Western North Region,GH-WN,GH,14,1108
2022-02-16,Western North Region,GH-WN,GH,1,1109
2022-03-10,Western North Region,GH-WN,GH,3,1112
2022-06-06,Western North Region,GH-WN,GH,5,1117
2022-06-20,Western North Region,GH-WN,GH,10,1127
2022-06-30,Western North Region,GH-WN,GH,7,1134
2020-04-27,Western Region,GH-WP,GH,8,8
2020-05-06,Western Region,GH-WP,GH,24,32
2020-05-08,Western Region,GH-WP,GH,3,35
2020-05-11,Western Region,GH-WP,GH,14,49
2020-05-12,Western Region,GH-WP,GH,3,52
2020-05-13,Western Region,GH-WP,GH,9,61
2020-05-15,Western Region,GH-WP,GH,26,87
2020-05-16,Western Region,GH-WP,GH,11,98
2020-05-19,Western Region,GH-WP,GH,13,111
2020-05-20,Western Region,GH-WP,GH,59,170
2020-05-21,Western Region,GH-WP,GH,25,195
2020-05-22,Western Region,GH-WP,GH,13,208
2020-05-23,Western Region,GH-WP,GH,2,210
2020-05-25,Western Region,GH-WP,GH,67,277
2020-05-26,Western Region,GH-WP,GH,67,344
2020-05-29,Western Region,GH-WP,GH,51,395
2020-05-30,Western Region,GH-WP,GH,26,421
2020-06-02,Western Region,GH-WP,GH,15,436
2020-06-03,Western Region,GH-WP,GH,13,449
2020-06-04,Western Region,GH-WP,GH,7,456
2020-06-05,Western Region,GH-WP,GH,63,519
2020-06-06,Western Region,GH-WP,GH,105,624
2020-06-08,Western Region,GH-WP,GH,145,769
2020-06-09,Western Region,GH-WP,GH,9,778
2020-06-11,Western Region,GH-WP,GH,96,874
2020-06-12,Western Region,GH-WP,GH,35,909
2020-06-13,Western Region,GH-WP,GH,42,951
2020-06-14,Western Region,GH-WP,GH,25,976
2020-06-15,Western Region,GH-WP,GH,17,993
2020-06-17,Western Region,GH-WP,GH,58,1051
2020-06-18,Western Region,GH-WP,GH,2,1053
2020-06-20,Western Region,GH-WP,GH,89,1142
2020-06-21,Western Region,GH-WP,GH,6,1148
2020-06-23,Western Region,GH-WP,GH,65,1213
2020-06-24,Western Region,GH-WP,GH,44,1257
2020-06-25,Western Region,GH-WP,GH,19,1276
2020-06-26,Western Region,GH-WP,GH,153,1429
2020-06-27,Western Region,GH-WP,GH,2,1431
2020-06-28,Western Region,GH-WP,GH,125,1556
2020-07-01,Western Region,GH-WP,GH,106,1662
2020-07-02,Western Region,GH-WP,GH,67,1729
2020-07-03,Western Region,GH-WP,GH,117,1846
2020-07-04,Western Region,GH-WP,GH,86,1932
2020-07-05,Western Region,GH-WP,GH,113,2045
2020-07-06,Western Region,GH-WP,GH,6,2051
2020-07-07,Western Region,GH-WP,GH,1,2052
2020-07-08,Western Region,GH-WP,GH,76,2128
2020-07-10,Western Region,GH-WP,GH,12,2140
2020-07-11,Western Region,GH-WP,GH,49,2189
2020-07-15,Western Region,GH-WP,GH,1,2190
2020-07-16,Western Region,GH-WP,GH,16,2206
2020-07-17,Western Region,GH-WP,GH,12,2218
2020-07-19,Western Region,GH-WP,GH,35,2253
2020-07-20,Western Region,GH-WP,GH,57,2310
2020-07-22,Western Region,GH-WP,GH,40,2350
2020-07-23,Western Region,GH-WP,GH,11,2361
2020-07-24,Western Region,GH-WP,GH,106,2467
2020-07-25,Western Region,GH-WP,GH,72,2539
2020-07-26,Western Region,GH-WP,GH,5,2544
2020-07-27,Western Region,GH-WP,GH,19,2563
2020-07-28,Western Region,GH-WP,GH,7,2570
2020-07-29,Western Region,GH-WP,GH,6,2576
2020-07-30,Western Region,GH-WP,GH,7,2583
2020-07-31,Western Region,GH-WP,GH,104,2687
2020-08-01,Western Region,GH-WP,GH,10,2697
2020-08-02,Western Region,GH-WP,GH,41,2738
2020-08-03,Western Region,GH-WP,GH,28,2766
2020-08-04,Western Region,GH-WP,GH,30,2796
2020-08-09,Western Region,GH-WP,GH,5,2801
2020-08-10,Western Region,GH-WP,GH,3,2804
2020-08-11,Western Region,GH-WP,GH,14,2818
2020-08-12,Western Region,GH-WP,GH,11,2829
2020-08-13,Western Region,GH-WP,GH,31,2860
2020-08-14,Western Region,GH-WP,GH,3,2863
2020-08-15,Western Region,GH-WP,GH,36,2899
2020-08-18,Western Region,GH-WP,GH,25,2924
2020-08-20,Western Region,GH-WP,GH,7,2931
2020-08-21,Western Region,GH-WP,GH,2,2933
2020-08-24,Western Region,GH-WP,GH,14,2947
2020-08-26,Western Region,GH-WP,GH,1,2948
2020-08-27,Western Region,GH-WP,GH,1,2949
2020-08-28,Western Region,GH-WP,GH,4,2953
2020-09-01,Western Region,GH-WP,GH,4,2957
2020-09-02,Western Region,GH-WP,GH,2,2959
2020-09-05,Western Region,GH-WP,GH,1,2960
2020-09-06,Western Region,GH-WP,GH,3,2963
2020-09-20,Western Region,GH-WP,GH,3,2966
2020-09-25,Western Region,GH-WP,GH,2,2968
2020-10-03,Western Region,GH-WP,GH,1,2969
2020-10-05,Western Region,GH-WP,GH,2,2971
2020-10-18,Western Region,GH-WP,GH,2,2973
